Datetime,Text,Username
2023-03-15 19:00:01+00:00,"Kasus yang menimpa Rafael Alun Trisambodo, mantan Direktorat Jendral Pajak (Ditjen Pajak), tidak pengaruhi penerimaan pajak di Jawa Barat. 
 
#RafaelAlun #DitjenPajak

https://t.co/67TPLOIEsd",medcom_id
2023-03-15 18:58:44+00:00,barber sorted https://t.co/VhoE3uQ5h4,SmiesznyPajak
2023-03-15 18:57:58+00:00,"@geloraco Bapak aja bingung, apalagi kita. Maling, rampok, tukang ngutil, tukang markup, tukang manipulasi uda makin byk di setiap institusi. Mrk gak bakalan kapok kalo gak dibabat habis kyk pegawai pajak itu ...",BoimAdji
2023-03-15 18:54:59+00:00,@RepDanBishop impeach Mayorkas and Biden,PennyPajak
2023-03-15 18:52:26+00:00,"@andika79191433 @eliyyov @neohistoria_id Lewat aja duitnya itu, orang yang proses ke luar negri, kan pemasukan terbesar negara dari pajak",amadikatu_
2023-03-15 18:44:48+00:00,@PtakKowala https://t.co/WSU9QasqdN,alidor_urizen
2023-03-15 18:43:39+00:00,"@Diegoliciouss @sosmedkeras Maksudnya? Kalau susah kebuka, maklum aja itu lembaga swadaya masyarakat yang beli server sendiri host sendiri, bukan dirjen pajak dan bea cukai yg dananya jutaan trilyun, dan sekarang trafficnya tinggi jadi bisa jadi ngelag, setidaknya mereka lebih bermanfaat malah diketawain.",Mike_Oxlong69xx
2023-03-15 18:41:35+00:00,@ARozewicz @bwroblewski Ta młodzież była wpuszczana na legitymację emeryta tuż po mszy🤨,MiroPajak1
2023-03-15 18:38:07+00:00,"@kucingregal @logikapolitikid Kaya doang, mentalnya mlarat Pak.

Gag bayar tol, gag bayar BBM, bayar pajak direkayasa nominalnya yang tidak sesuai aturan pajak yang berlaku.

Gag cuma korupsi dan flexing, ini keluarga juga pelit.🤣",MbuhmbahMbuh
2023-03-15 18:37:29+00:00,@kring_pajak Mohon bantuan nya,Doniira73139163
2023-03-15 18:37:09+00:00,"@kring_pajak Selamat malam kepada Bpk/ibu pimpinan

Lupa nomor evin",Doniira73139163
2023-03-15 18:36:31+00:00,@kring_pajak,Doniira73139163
2023-03-15 18:35:35+00:00,not enough bocchi the rock hentai out there ffs,SmiesznyPajak
2023-03-15 18:35:22+00:00,"@worksfess Aneh banget, orang gaji segede ini tapi pengetahuan tentang laporan pajak masak kagak tau.",adtyelfn
2023-03-15 18:35:12+00:00,@asumsico 2 hal yg tidak bisa dihindari = Pajak &amp; Mati,thoriqbzi
2023-03-15 18:34:46+00:00,@ForgiatoBlow47 none,PennyPajak
2023-03-15 18:34:07+00:00,@darjofess Dadi pejabat direktorat pajak misale🤭,Yujeng_92
2023-03-15 18:32:33+00:00,@detikcom Gpp guys.. Kan negara ini punya keluarga mereka... Kita hanya numpang dg bayar sewa via pajak aja... Jadi suka-suka laah itu mau siapa pegang jabatan apa... Fighting...!!! 😉,zalatibule
2023-03-15 18:32:22+00:00,@kring_pajak #LupaEFIN,AlvarezCoiry
2023-03-15 18:30:43+00:00,"Kalo takut makin banyak uang negara dihabiskan buat ngemapanin pelaku"" begal, klitih, bullying, dsb yaudah semua pelaku kejahatan berat ditembak mati aja.
Gpp pajak kepake buat beli amunisi. Biar mereka jg ga berkembang biak setidaknya mematikan generasi tolol berikutnya 🤬🤬😒",mudh_
2023-03-15 18:30:00+00:00,"Cara ngajak crush nikah sabi ni ""ayo aku bantu kamu biar ngga bayar pajak"" 💚  https://t.co/gFNda4Fzza",tanyakanrl
2023-03-15 18:28:34+00:00,"Sebenarnya dalam Islam, pajak adalah jisyah. Ulama lah yang memutuskan membolehkan ditariknya pajak / jisyah demi kelangsungan negara. Pajak yg abu2, pasti hasilnya panas, banyak yg ngiler mo ngrampok, dna negeri tak terberkahi.",AryoBudiSas
2023-03-15 18:28:29+00:00,@CNNIndonesia Setujulah guru mencerdaskan kehidupan bangsa masa kalah ama pegawai pajak mana korupsi lagi😒😒,harryinthehouss
2023-03-15 18:28:28+00:00,@twtdaricici Pajak mana pajak,UrNeedsPartner
2023-03-15 18:27:43+00:00,"@SeputarTetangga Salah satu penyebab Indonesia ga maju, dikit-dikit iuran, coba di total iurannya 1th, bisa setara tuh sama kita bayar pajak usaha",asyiqinajala
2023-03-15 18:27:28+00:00,@thiagoo3k watch this,SmiesznyPajak
2023-03-15 18:27:05+00:00,@Beyks_ ?,SmiesznyPajak
2023-03-15 18:25:40+00:00,@vanjoulle Ini hasil pajak mau di bawa kmna?,junakaka86
2023-03-15 18:24:26+00:00,@worksfess pph 21 itu pajak penghasilan pasal 21,hellopeachess
2023-03-15 18:24:07+00:00,"@jhekasz3 @CNNIndonesia Tunjangan pegawai pajak kebangetan.. habis2in duit negara padahal kerjanya ya gak semuanya berat. Mosok masuk ijazah s1 ngalah2i ijazah s2 kementrian lain. Gak fair.. beban kerja bs jd gak beda jauh, malah dikitan mereka..",avgeekperson
2023-03-15 18:21:01+00:00,"@celotehancici @AliTaufik1979 @CNNIndonesia Tunjangan kinerja orang pajak mah diluar nalar.. ketinggian.., diluar nalar..",avgeekperson
2023-03-15 18:20:38+00:00,"@kring_pajak #LupaEFIN 
1.pribadi
2. Sudah",StevenJanuarta6
2023-03-15 18:19:44+00:00,@Psikiel @Endephis nice bg,SmiesznyPajak
2023-03-15 18:18:52+00:00,"@AliTaufik1979 @CNNIndonesia Hello.. tinggi darimananya Kak? Take home pay pegawai pajak dan bea cukai mah bukan tinggi tapi diluar nalaaarrrrr..
Habis2in duit negara, beban kerja dan insentifnya gak sebanding, kebanyakan habisin anggaran tukin..",avgeekperson
2023-03-15 18:16:17+00:00,@DitjenPajakRI Pajak rakyat hnya....ASSUUUDAHLAAH,ipmocoz
2023-03-15 18:14:08+00:00,@logikapolitikid Begitulah kalo ngasih makan anak dari uang haram hasil korupsi pajak.,luminouSciros
2023-03-15 18:11:12+00:00,@nemanjam0411 @duchetina i ja isto PAJAK PATO 😂😂😂,Darco974
2023-03-15 18:11:06+00:00,"Tolak Pengadilan Pajak di Bawah Kemenkeu, Advokat Ini Gugat UU ke MK https://t.co/RC9xaN3d9W",myputun
2023-03-15 18:09:25+00:00,@swiat_kolpakow Jeden z pierwszych patokontentowych filmików jakie się oglądało w internetach. XD https://t.co/sqnokQxteY,alidor_urizen
2023-03-15 18:07:42+00:00,"Korpri mengusulkan gaji guru dinaikkan setara dengan pegawai pajak. Sebab, sistem penggajian ASN kini masih timpang hingga menimbulkan kecemburuan. https://t.co/OeI8RaAWYb",detikcom
2023-03-15 18:07:20+00:00,@asumsico nak motor sudah diblokir terus mau mutasi juga bayar pajak. kena pajak gak lah.??,bekonanq
2023-03-15 18:07:02+00:00,"""What is the difference between a taxidermist and a tax collector? The taxidermist takes only your skin."" #mosyantax",mosyantax
2023-03-15 18:06:04+00:00,"Halo mimin @kring_pajak ini gimana sih kok gak ada yg bisa di klik?🥲
Lg perbaikan kah? https://t.co/nGUkaEdVO7",ikusuma19
2023-03-15 18:05:33+00:00,"Anggota Polisi Bunuh Diri Tenggak Racun Sianida, Diduga Terjerat Penggelapan Pajak Rp 2,5 Miliar https://t.co/Qsg8Uwey80",VIVAcoid
2023-03-15 18:04:50+00:00,"@Metro_TV Sabu bisnis yang menjanjikan tidak terkena pajak, tidak tersangkut dengan korupsi, 100% uang diterima enak khan ...Ternyata ada peran aparat yang bermain di bisnis Haram pantas tidak akan pernah punah",Semarreborn
2023-03-15 18:04:47+00:00,@kring_pajak halo min saya gapunya EFIN,katjaistgut
2023-03-15 18:03:56+00:00,"@Boediantar4 RAKYAT suruh BAYAR PAJAK yg Naik terus..tp sama Anjing Anjing rezim dholim skrg ini di KORUPSI ..
....DASAR OTAK FIRAUN ..@DPR_RI @mohmahfudmd @KPK_RI @jokowi",AkhirZaman2023
2023-03-15 18:03:41+00:00,"@beacukaiRI @kring_pajak @DitjenPajakRI kok bisa, ini kenapa?",shotarojjang
2023-03-15 18:03:40+00:00,@OmHardiman @geloraco yg kena pajak itu rakyat kecil kalo cukong mafia orang kaya bebas kena pajak itu lah hebat nya pakde jokowi,NanunSanjaya
2023-03-15 18:03:17+00:00,hadeh blm minta efin. anak pajak bantu dong awkaoakaoak,katjaistgut
2023-03-15 18:03:14+00:00,"@GunRomli Termasuk bang guntur,dpt gaji dr pajak  kayaknya..",cooffepereng
2023-03-15 17:59:19+00:00,@jokowi ehh dicolong in dgn berbagai alasan rakyat yh dipaksa bayar pajak...,fanyyfawak
2023-03-15 17:59:06+00:00,"@txtdrimedia Ya tinggal dibuktikan aja barang2 mewah itu hasil endorse sebagai selebgram atau bukan. Kalau iya, tinggal ditelusuri bayar pajak kaga tuh pendapatan dari endorse. Begitu aja kok repot.",portalinfomase
2023-03-15 17:59:03+00:00,@townhallcom Lying bag of crap,MikeyPaj
2023-03-15 17:58:48+00:00,Ada saatnya rakyat balik memaksa pemerintah STOP BAYAR PAJAK,Moekhlis69
2023-03-15 17:57:53+00:00,Ha iki ra rekomen kbh ki sik rekomen apaan jal🤣😭 ditjen pajak eselon 3?,ines_arya
2023-03-15 17:56:26+00:00,@duchetina Ja pročitao Pajak Pato 🤣🤣🤣,nemanjam0411
2023-03-15 17:55:30+00:00,"Yahh uang 300 juta nya redup yakk wkwkwkwk pak bu kalau korupsi tuh dikit aja napa dah biar ini negara gak kebanyakan utang, liat orang miskin ngeluh, liat pengamen bawaanya pengen mukul, liat angkringan bawaanya pengen robohin ya, hidup juga dari uang pajak ckckck? 😭🤣",kezeltime
2023-03-15 17:54:15+00:00,"sri mulyani sudah lama menjadi kutukan bagi bangsa

dialah yg sebenarnya menjadi duri dalam daging, yg kini berubah menjadi kanker akut

dia yg membangkrutkan indonesia dgn hutang² raksasa

dia juga yg menindas rakyat dengan berbagai jenis pajak

dia harus segera ditangkap!! https://t.co/5Et8i5W0mq",hc_poirot
2023-03-15 17:53:29+00:00,"@emerson_yuntho Herannya kalau ada orang beli mobil, nggak lama kemudian bisa disurati oleh kantor pajak.  Kalau blum punya NPWP diminta bikin NPWP dan kemudian menjelaskan sumber dana buat beli mobil tsb.  Dianggap ada pendapatan yg tidak dilaporkan 😥",Djat_mika
2023-03-15 17:53:20+00:00,"@angie_crossing Busettt, ini mah kesenangan anak e yg fujo 😭😭😭😭 gua yakin bakal diambil sih, ga mungkin dimusnahin semuanya. Gila aja, kalo emg ga boleh masuk ya bolehin return ke seller pertamanya. Kalo dimusnahin si buyer rugi, yg untung ya beacukai ini, duit pajak barangnya masuk kantong",kwnjkyg
2023-03-15 17:53:11+00:00,@AREAJULID Pajak oh pajak...,decode_05
2023-03-15 17:51:54+00:00,"Gak ngerti lagi, di indo pajak perbulan cuma 0,5%
Di jerman udah 25% 
Bengekkkkk adek kak",Rositasonani
2023-03-15 17:51:14+00:00,"@kring_pajak 1. done @kring_pajak 
2. #LupaEFIN 
3. a) pribadi 
     b) sudah aktivasi",gung_085
2023-03-15 17:50:45+00:00,@kring_pajak #LupaEFIN,RIZKIRIZKI42752
2023-03-15 17:50:42+00:00,@hc_poirot Bukak aja semua pak....@DitjenPajakRI @kring_pajak  isinya GAROOONG,gusDAL2023
2023-03-15 17:49:40+00:00,@RizJuku @mahabit_syi @JP_5ecretNumber @5ecretNumber @WFKSecretNumber Aku cek buat 3 album dikirim ke Indo kenanya segini bang belum pajak https://t.co/YA7a8vOPjI,pdf0203
2023-03-15 17:49:25+00:00,"@kring_pajak malam, mau tanya kalau status pajak NE apa yg harus dilakukan ya min?",allcopsarescum
2023-03-15 17:48:27+00:00,bisabisanya lagi rehat belajar pajak trs di ig ada lagu whistle lgsg keinget dan fallon😃😂,warmthz00s
2023-03-15 17:47:54+00:00,tengo mucho mejor aim que la gente de diamante instalock reyna hasta immortal,SmiesznyPajak
2023-03-15 17:46:25+00:00,@Er1c10H4g Royaltinya masi kena pajak lagi😢,dandy_laksana
2023-03-15 17:46:15+00:00,"@Marcin_Soc Kurwa dobrze, że moje osiedlowe żule nie czytali badań tylko przepili na skwerku 4 fale covida ot tak. XD",alidor_urizen
2023-03-15 17:45:19+00:00,"@Mbok_Ewett Percaya saja pemerintah ketakutan sehingga deal dibawah meja, Krn tekanan masyrkt pengelolaan pajak sangat dasyat dr nitisen.",gusDAL2023
2023-03-15 17:44:23+00:00,Majk Stason XD,alidor_urizen
2023-03-15 17:43:44+00:00,@kdr5 @ImLeyree FVG + BULLISH ORDERBLOCK + BPR OPENING RANGE + EQUAL HIGHS ON PREMIUM MARKET,SmiesznyPajak
2023-03-15 17:43:33+00:00,"@JSierraNostra10 @irman_syahrul @DitjenPajakRI Pada UU 8/2010 dalam penjelasan pasal 74 jelas disebut penyidikan dilakukan Polri, Kejaksaan, KPK, BNN, Direktorat Jenderal Pajak, Direktorat Jenderal Bea &amp; Cukai Kemenkeu RI - sudah jelas tetapi tidak ada tindak lanjut dari pandangan saya hal ini tidak dapat diterima",arnold5508
2023-03-15 17:43:13+00:00,"Jokowi Ngamuk Sudah Susah Payah Raup Pajak, Para …: https://t.co/rcpH7GtXj6",myputun
2023-03-15 17:42:29+00:00,@kdr5 @ImLeyree XDDDDDDDDDDDDD,SmiesznyPajak
2023-03-15 17:40:25+00:00,"Sri Mulyani Cs Gunakan Sistem Pajak Canggih Di 2024, Simak Penjelasannya

https://t.co/K8zuZgCaPi",BentengSumbar
2023-03-15 17:39:39+00:00,@krystaxl Pajak jadian ntan,Miegyu
2023-03-15 17:39:26+00:00,"@Maidooooo_gok @asumsico soalnya harus bayar pajak dikota asal n dikota tujuan balik nama, belum lgi ada biaya admin di polda buat memperbarui bpkb n denda fiskal klo telat lapor datang",Barrygreenway_
2023-03-15 17:39:25+00:00,"@hipohan Pajak aja duitnya disikat... Apalagi pertamini... Sebenarnya mental penguasa bukan mensejahterakan rakyat,, tapi keluarga dan kelompoknya doank...",adi_adi22260051
2023-03-15 17:39:17+00:00,"Yang Kagak Mau Bayar Pajak Jangan Tinggal Di Indonesia ! 
Di IKN Saja yaak...😝

#LogikaKonoha https://t.co/ML8USs5Qbr",iwanKur76759461
2023-03-15 17:39:14+00:00,"Ribet yah perpajakan indo, w selama diperkuliahan paling mabok ama materi pajak. Gw mikir freelancer ni klo pengasilannya kn g tetap. Tahun ini misal 60j&gt;, dn thn depannya mungkn mlh kurang 10j&lt; atau g sama sekali pajaknya berarti persenany g tetep sesuai penghasilan/thn y",shotarojjang
2023-03-15 17:37:32+00:00,"Belum lagi lagi dia tiap hari belanja barang kena pajak buat ngasih uang saku ke mario dkk, kocak memang cara kerja dunia ini.",jikajauh
2023-03-15 17:37:25+00:00,@generasiunyu @ElinaDio @sasakpujut Tetap ga bisa beli Rubicon Kang pijitnya karena uang hasil pijit dipakai untuk bayar pajak. Jadi yang beli Rubicon tetap kang pajak 😁🤭,om_eprajol
2023-03-15 17:36:44+00:00,"""I shall never use profanity except in discussing house rent and taxes."" #mosyantax",mosyantax
2023-03-15 17:36:29+00:00,"@logikapolitikid Memalukan amat sih Mario ,,Kelakuannya keq gt terNyatah..Mobilnya Mewvah² Bayar Pajak Jg apa Gak thu bang .",AlineRaztha
2023-03-15 17:35:16+00:00,"sekarang pelampiasan stres gue cuma main game ini. cuma makin lama malah game ini yang bikin gue stres 😭

trus kepikiram apakah gue perlu beli ginian nih biar makin lancar. tapi ketek amat kena pajak malah hampir 100k njir 😭😭😭😭😭 https://t.co/rJHlbamCcC",princessyeoleo
2023-03-15 17:33:29+00:00,"@logikapolitikid Punya uang 500 M tapi pelitnya nggilani cuk:
BBM gag bayar, tol gag bayar, bayar pajak rumah kayak bayar pajak motor Supra x.

Terus punya uang segitu banyaknya buat apa?",MbuhmbahMbuh
2023-03-15 17:33:15+00:00,@PolsatNewsPL @donaldtusk A Morde darłeś ze paliwo moze.byc po 10zł byle by bomby nie leciały.Cwelu!,Pajak1971
2023-03-15 17:33:06+00:00,Pulang kerja masak makan ngedrakor sampe lupa udah jam satu lewat padahal besok pagi ke kantor pajak dan zoom duuh,RDepalupi
2023-03-15 17:32:10+00:00,"@nanonux @asumsico biaya balik nama itu dah otmatis dri sistem, tarifnya 1% dri njkb, biasanya tertera di notice pajak",Barrygreenway_
2023-03-15 17:31:49+00:00,"Kekayaan rafael alun trisambodo capai 2.5T dan timbun emas sampai 60kg
#NegeriDaruratKoruptor
#NegeriDaruratKoruptor
Ternyata hasilnya ini ya bu rakyat suruh taat byr pajak https://t.co/2dyytZUtiG",t0n1h3R5_4N1
2023-03-15 17:29:56+00:00,"Kolonis Amerika menyatakan ""tolak pajak tanpa perwakilan rakyat"", dimulai dengan Kongres Undang-Undang Stempel pada 1765. Mereka menolak wewenang Parlemen Britania untuk memungut pajak karena mereka tidak memiliki perwakilan dalam badan pemerintahan.",Luckiest2023
2023-03-15 17:29:39+00:00,@Guru_PNS Ternyta.lebih enak jadi pegawai pajak,erick_wisher_86
2023-03-15 17:29:39+00:00,"Berarti benar ... ""Pajak Progressive"" ..... #EA semua ASN/Polisi dan TNI gak ribet ngisi PNBPnya.... https://t.co/eQsmp9KX8i",libccallpacks
2023-03-15 17:28:14+00:00,@worksfess udah diurusin tapi tetep lapor secara mandiri yah jadi jangan gak dilaporin walaupun pajak nya udah dibayarin,SleepyAlw
2023-03-15 17:27:53+00:00,"@DitjenPajakRI @kring_pajak ada 2 agen m goreng di kab kebumen yg di segel tempat usahany karena urusan dg pajak, skrg sudah bukak lagi? Apakah sesuai 03mbayaranya atau ada main dibawah tangan",gusDAL2023
2023-03-15 17:27:09+00:00,"Korpri Usul Gaji Guru Dinaikkan Setara Pegawai Pajak - https://t.co/rKAN1cQa8X 

#IDCORNER #INDONESIA",IDCorner
2023-03-15 17:26:15+00:00,"@tanyakanrl Emang aneh negara ini 
Udah muak tapi harus tetep bayar pajak",andi__pra
2023-03-15 17:25:23+00:00,@SeputarTetangga Fun fact aja guys sebenernya indo/alfa itu udah bayar pajak retribusi parkir ke pemerintah daerah hlo. 🤣🤣🤣 jadi sebenernya kita kalo bayar parkir di indo/alfa sama aja dirampok 🤣🤣🤣,taktaulahitu
2023-03-15 17:24:07+00:00,"@dahlanghozali @susipudjiastuti Padahal sebenernya simple

Mobil murahh pajak aja di turunin

Ama kredit lising BUMN TURUNIN😁😁",ketekbaubacin
2023-03-15 17:21:06+00:00,@lampungbase Dibayar berapa jadi buzzer pajak?,worriedaboutmee
2023-03-15 17:20:42+00:00,"@CNNIndonesia Pejabat makan pagar.
Ada juga pejabat makan pajak.
Pejabat makan cukai.
Pejabat di suapin rakyat.",buruh67
2023-03-15 17:20:08+00:00,"@M7A7G7X Jak się nie obrócimy, to i tak mamy dupę z tylu. Jeżeli ktoś jeszcze wierzy w to, że ma wpływ na wybory i późniejszą politykę jest sam sobie winien. Kto by nie wygrał, kierunek jest jeden.",MiroslawPajak
2023-03-15 17:19:37+00:00,"@Alfian_wii @Otaku_Anime_Ind Beda divisi ini walau sama-sama di bawah Kemenkeu. Tupoksinya juga bukan seperti orang Pajak dan B&amp;C.

Ibarat Ditjen KA dengan Ditjen Hubungan Laut di bawah Kemenhub.",mase_aga
2023-03-15 17:17:53+00:00,"Di Kanada, kebanyakan makanan tidak ada pajak",FreeHafis1
2023-03-15 17:17:18+00:00,"@iIavelle Katanya boleh, tapi kena pajak Teh 🥲",fandiwle
2023-03-15 17:16:41+00:00,@susipudjiastuti Dulu pemerintah Norwegia juga berjanji siapa yg beli mobil listrik dibebaskan pajak jalan dan bebas biaya jalan tol. Tapi semua yg di janjikan itu harus bayar sekarang. Malah Mobil listrik banyak masalah.  Apa lagi butuh waktu 2-4 jam untuk cas batri.,c513459e39b6417
2023-03-15 17:16:25+00:00,"@kring_pajak #LupaEFIN 
a. WP orang pribadi
b. Sudah aktivasi EFIN",Alrikachan
2023-03-15 17:15:01+00:00,"Masjid Raya Al-Jabbar Dibangun dari Pajak, Guntur Romli Gak Rela yang Diundang Ustaz Khalid: Dia Haramkan Pajak Loh! Lelucon atau Kebodohan? https://t.co/rrQZuJxtBz",WartaEkonomi
2023-03-15 17:14:40+00:00,@pandji Rekayaaasa paling..buat ngehindarin pajak  hahahhahaha,NopTeg
2023-03-15 17:14:03+00:00,"@vigipomyleniec @NonPossumus byłby jeszcze w miarę... Dziś wiemy już za dużo. Domek z kart się burzy. I pisze tu o mediach które do tej pory zalecały I stały za politykami, dziś zaczęli inna narrację. Tak jak i co niektórzy politycy. Poczekaj i obserwuj uważnie.",MiroslawPajak
2023-03-15 17:13:35+00:00,"@Uyuung5 @DivHumas_Polri Brp banyak pajak yg  kamu bayar , jgn terlalu berlebih boss ,tak baik kita saling menyalahkan , polri itu dari rakyat untuk rakyat ....",Shinta07145739
2023-03-15 17:13:31+00:00,"@txtdrimedia Makin kesini makin gak heran sih kenapa banyam orang mengidam-idamkan jadi PNS, Pejabat, atau Modelan kayak Bea Cukai, Konsultasi Pajak dll. Yah biar bisa begini lah",kabelchargeran
2023-03-15 17:13:30+00:00,"@FrankMi61711987 @ZoelHelmiLubis1 Ini aku ngetik lebih pov dari orang tuanya yaa kak, makanya aku juga bilang lebih kasian orang tuanya David karena kondisi anaknya akibat anaknya pak pajak itu",harismayahyani
2023-03-15 17:13:19+00:00,"@tanyakanrl Daripada duit pajak gua buat beli mobil mahal, barang mewah dll. Mending buat bangun jembatan",iam_fridayy
2023-03-15 17:13:02+00:00,Uda tau kan salah satu biaya kesehatan mahal krn apa? Yaa ini pajak alkes utk rubicon 😂,rezaindiarto
2023-03-15 17:12:27+00:00,"@jjxx3097 @darkknight_id @DoankWarto nanya prestasi? 

RG ngekritik pak jokowi karena beliau pejabat publik.. prestasi RG ya urusan pribadi, tapi prestasi presiden itu urusan publik.. jgn di sama ratain esensi nya berbeda.

kita bayar pajak buat gaji presiden, kalo ga ada prestasi ya di sentil. logic nya kan gitu?",atmajaya_trio
